UniProt_ID,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
P12530,-0.035468955,0.075188115,-0.01411976,-0.035058167,-0.21349339,0.28314525,-0.35814017,-0.24873507,0.3884437,-0.048531957,-0.09060274,-0.12715645,-0.092221074,-0.048677392,-0.09093301,-0.082383335,0.056454424,-0.051075913,0.2151227,0.15676913,0.17814253,0.3912565,0.09985387,-0.35110697,-0.6894013,-0.03692779,0.16155519,0.039851617,-0.35209894,0.22108659,-0.039925046,-0.025449332,0.05905533,-0.1315747,0.0890593,-0.1359261,0.38534737,0.022008223,0.12840225,-0.0006254592,0.04882929,0.33922186,-0.082260296,-0.044097066,-0.19103742,0.03169788,0.864369,-0.039376695,0.09241151,0.20372938,0.050961945,0.36976603,-0.3015547,-0.1264938,-0.07371508,-0.11641438,0.034296803,0.007696559,0.008214442,-0.21401636,0.037242077,0.19756274,-0.011564339,-0.28762183,-0.029829439,-0.15281759,0.018177506,0.30050856,-0.025164234,2.6206884e-05,-0.17424272,-0.17939861,-0.22662093,0.095633626,-0.018455492,0.12015241,-0.095646225,0.19540633,0.12347453,-0.016726447,0.14907885,0.014945732,0.061529934,0.32493454,0.24834558,0.31876022,0.20944957,0.65616834,-0.021636551,0.26595318,-0.08677935,-0.15862939,-0.20419295,0.050162077,0.0005156142,0.1981295,0.14918934,0.04047488,-0.08388955,-0.043026958,-0.0493514,0.022140505,-0.13952167,0.042615473,-0.043833766,-0.1483031,-0.03145772,-0.7353237,0.44115695,-0.1528227,-0.28252426,-0.6479725,-0.03849497,-0.0061702793,-0.18351535,-0.10308892,0.056202445,0.9301666,-0.60136986,-0.080503576,0.21944556,0.13925986,0.14691155,0.25167552,0.18431333,-0.13718694,0.01770991,-0.0808873
P14921,0.023181753,0.021150623,-0.1588519,-0.025927039,-0.098873995,0.21062262,-0.2937759,-0.15238316,0.33139524,-0.12979075,-0.00690485,0.028508812,0.08508785,-0.33227193,0.08326243,-0.039390188,-0.057468105,-0.009666715,0.06885784,0.05442488,0.17725044,-0.043623187,-0.005826166,-0.5992111,-0.5453017,0.1245512,0.024011403,0.14838883,-0.5801805,-0.012671524,0.04544185,0.011451591,0.038647644,-0.11695334,0.09645056,-0.022511913,0.6080066,0.08927092,-0.07216484,-0.07561346,-0.13025919,0.28961602,-0.048093744,-0.026058424,-0.25389513,-0.017105786,1.0083375,0.060509924,0.09462569,-0.017800499,0.05552138,0.10389867,-0.37742263,0.009230348,0.04621351,-0.06908153,0.03751761,-0.12166956,0.008926393,-0.057852864,0.058023866,0.012941148,-0.04501665,0.013704749,0.077900425,-0.09360921,0.05605835,0.052688837,0.004926339,0.031989995,-0.13948725,-0.043023773,-0.043800548,0.12954715,0.08657865,0.12185721,0.0763875,0.051866837,0.042163055,0.054336168,0.21351859,-0.0015193562,0.068195924,0.15371643,0.19657172,-0.042511467,0.027300466,1.0301156,0.14509012,0.26869085,-0.022461483,-0.08591221,-0.02323152,0.07754008,-0.043009978,0.103012994,0.052124683,0.059708763,0.0044731894,0.010639193,0.02499891,0.4533644,-0.08312879,0.021878961,-0.01733328,-0.0200759,0.071290955,-0.9193594,0.37326878,-0.09741883,-0.16308397,-0.6262289,-0.061566703,-0.038354356,-0.04217657,-0.14865871,0.03100363,1.3346527,-0.5815147,-0.1814389,0.015573139,0.033463832,0.124086335,0.114241146,0.21164188,0.003037866,-0.03495587,0.06757166
P0A7W7,0.16037674,0.13743769,0.042142633,-0.027149528,-0.118479766,-0.04943699,-0.22957802,0.07652212,0.4261573,-0.1825285,-0.13475564,0.1633213,0.27472875,-0.40654302,0.1337174,-0.10664237,-0.12887533,-0.048931222,-0.021554455,0.05759707,0.098855145,-0.22696698,0.05792262,-0.66340846,-0.64857584,0.17519948,-0.23364845,0.11131034,-0.63056767,-0.047475252,-0.13979127,0.21266344,0.06665538,-0.07041472,0.16881473,-0.08653422,0.5391707,0.026375404,-0.10091676,0.0005303823,0.12292665,0.12648055,-0.18417303,-0.084685735,-0.32643792,0.11337165,1.0022001,0.20640881,-0.08005421,0.041785542,0.08990647,0.11329316,-0.28370902,-0.06747569,0.038498443,-0.14522621,0.042995222,-0.22134158,0.20857032,-0.14119105,0.02434566,0.17776397,-0.0046166778,0.04970237,0.0927585,-0.0047158087,0.0065858834,0.1455863,0.15038756,-0.20315084,-0.112292,0.017211456,0.1059299,0.33628994,0.05881106,0.09175851,0.08499641,0.12665534,-0.18535359,-0.06287081,0.41479418,0.09626599,0.21606793,-0.109680615,0.39326885,-0.24421059,-0.12424106,1.0586082,0.0870435,0.30199525,0.577024,0.013882271,-0.1607559,0.05869082,0.09598661,0.11114563,-0.035310037,0.1398396,-0.21907268,0.09421301,0.16902138,0.44762093,-0.2631891,0.04952297,0.15931948,0.011448517,0.010005789,-0.9802446,0.29240483,-0.010411327,0.14471397,-0.54272443,0.112521574,0.089056924,-0.116850056,0.09041321,0.11410166,1.4776723,-0.37633613,-0.0431946,-0.2181423,0.12808052,0.19943406,0.099625885,0.062057488,0.06617983,-0.09391994,0.004425899
O75570,0.1951757,0.114774324,-0.047406055,-0.24162385,0.049052127,-0.20650597,-0.14854568,0.12096339,0.28880844,-0.08040189,-0.068045564,0.20191583,0.25166184,-0.39674917,-0.04152416,0.04512386,-0.3134529,-0.20996839,0.24944893,-0.023394264,-0.007815335,-0.27426204,0.15894632,-0.4701826,-0.68900925,0.15383361,-0.20484962,-0.021016443,-0.4959318,-0.2517885,-0.17562604,-0.0037150532,0.15580845,0.019158233,0.09112392,0.08989318,0.59365565,-0.0059983134,0.00995934,0.20165882,0.09625228,0.3069588,-0.12598062,-0.042348273,-0.13231197,-0.18246317,0.8893103,0.009992655,0.01320843,-0.008870564,-0.08560638,-0.04017886,-0.5229413,-1.7326325e-05,-0.008337975,-0.13200428,0.097584374,-0.28078562,0.01651056,0.18159774,0.07619482,0.12417809,-0.005088631,0.020659227,0.17101625,0.13967885,-0.10202742,0.118216634,0.13221419,-0.052648593,-0.09116067,0.16460189,-0.056752652,0.38483196,-0.030842943,0.036175627,-0.04379917,0.096303396,-0.12955637,-0.1681275,0.25348443,0.100180835,0.2053872,-0.17804037,0.47914523,-0.27627224,0.117441915,0.92460406,0.04362863,0.15539327,0.3879962,-0.040520996,-0.086244866,0.089073285,-0.017283786,-0.2816053,-0.21004665,-0.03480523,0.014982253,0.27529633,-0.0764435,0.62692225,-0.08875101,0.11010577,0.0797341,0.22608544,-0.067597985,-0.909455,0.3493266,-0.19521795,0.015844092,-0.531396,0.2094196,-0.033741258,0.08897694,-0.15647952,0.2008826,1.5355599,-0.4985467,-0.16802347,-0.29107672,0.0883152,0.12360738,-0.15863654,-0.0041124336,-0.081185035,0.008634813,0.030845717
P99029,0.27447942,-0.61400497,0.05804369,-0.031169258,-0.44137767,-0.2194887,-0.39128828,0.19113898,0.47942638,-0.11524908,0.11723195,0.17270945,-0.33756775,-0.20610966,0.36641273,-0.078933544,0.22880691,-0.17669296,0.26994842,-0.28739774,-0.51057976,-0.7509708,0.18497989,-0.7125344,-0.40614673,0.14000672,-0.25984877,0.7035655,0.011610338,0.28412694,0.1205792,0.32076305,-0.41853854,-0.21548553,0.14622477,-0.5961066,0.38306153,0.07371328,0.37119973,-0.1778876,0.10068059,0.31666374,0.35460755,0.056412194,-0.57964635,-0.025809713,1.1104016,0.018949231,0.10006577,0.14749241,0.3320463,-0.21671697,-1.0889604,0.39634937,-0.11306618,0.03714023,0.2474834,-0.3633244,-0.07105046,-0.24548659,0.23337342,0.33965775,-0.37305376,0.68017113,0.40356135,-0.01860495,0.12192085,0.18386185,0.029410917,0.2709531,-0.06302234,0.57252026,0.19471973,0.12672138,-0.13357827,-0.05773364,-0.2975998,0.49401036,-0.69176894,-0.389363,-0.35979113,-0.122438096,0.030872036,0.07491994,0.2274601,-0.25822848,-0.50146747,0.731127,-0.05159295,0.21387558,0.11439951,-0.08517832,-0.41767162,0.24282992,-0.067331806,0.5354174,-0.01573588,-0.19755948,-0.1208431,0.38827047,0.14599767,-0.50241256,-0.12402074,-8.958578e-05,0.352457,-0.19243163,-0.032921225,-0.9487597,0.08390849,0.14678545,-0.25370112,-0.19538482,-0.029890172,0.2492257,0.5575703,0.5814078,-0.051954128,0.7612008,-0.09815678,-0.5256272,0.19010462,0.043440428,-0.6151192,0.12427299,-0.3777782,-0.08188036,0.3358557,0.023210742
P09104,0.055894352,-0.029403305,0.020597022,0.050106518,-0.35406262,0.062287815,-0.26114482,-0.24197078,0.59211946,-0.25291055,0.08898644,0.1619033,0.14314982,-0.31123725,0.10989435,-0.07833173,-0.15333246,0.22344741,0.108392,-0.054082472,0.3921826,-0.06771134,0.1466707,-0.76111186,-0.69717443,0.13220593,-0.11410195,0.26694426,-0.20941246,-0.1264266,-0.19431952,0.028616905,-0.03759979,-0.13301717,0.23566532,-0.19941168,0.5255489,-0.1164796,0.026435131,-0.0900613,0.13172847,0.4884902,-0.062363625,0.02022768,-0.36443457,0.0033510984,1.159027,-0.102256976,0.054664932,0.11328758,0.012048418,0.09627966,-0.070775345,0.105107345,0.18691775,-0.056091487,-0.0025543845,-0.1921183,-0.08157079,-0.09370299,0.15552072,0.28236905,-0.109383665,0.16806789,0.39008692,-0.20529811,0.21111827,-0.060472716,0.005342019,0.06511185,-0.009271242,0.024146084,-0.12073679,-0.009452447,0.091116846,0.09769477,0.019107575,0.2969533,-0.22207788,0.006388539,0.19117168,-0.09539972,0.13811329,0.23096184,0.3574931,-0.14734308,-0.014095455,0.80848324,0.08406989,0.50781834,0.0021772473,-0.0041413186,-0.24639437,0.22432137,0.29312405,0.30283412,0.040701903,-0.24516067,-0.08155703,0.078155555,0.396281,0.24907184,-0.13408731,-0.027745495,0.07808368,-0.15501836,0.31141907,-1.0579667,0.1109771,-0.24882603,-0.035755083,-0.37471277,0.0189767,0.2728079,-0.15801077,0.32521424,-0.14092629,1.2921574,-0.1905146,-0.28894523,0.009907278,0.10784976,0.06250365,0.029875109,-0.012768567,0.08071984,0.062022083,-0.02505697
P42227,0.015216449,-0.074196406,-0.13303314,-0.03925194,-0.12813443,0.21005476,-0.24816856,-0.08550453,0.3128682,-0.14926507,0.0006911977,0.04655374,0.016104223,-0.3033229,0.11685446,-0.0384617,-0.061002083,-0.05080263,0.051844943,-0.003451797,0.18873927,-0.05495675,-0.011905529,-0.5465942,-0.6051332,0.12264798,-0.102396004,0.12565365,-0.4659396,-0.0013736585,-0.07251753,-0.0015322879,0.01951907,-0.060327254,0.10120013,-0.05962216,0.5861351,0.1016273,-0.023344625,-0.056108434,-0.07589325,0.39708868,-0.081653066,0.003530635,-0.19928706,0.042589378,1.007287,0.03180893,0.05406096,0.040267937,0.060814768,0.12724221,-0.3201166,-0.000552076,-0.038656224,0.0058165677,-0.034390505,-0.17127995,0.0037669905,-0.1460222,0.03818609,0.015817368,-0.018574856,0.007137855,0.09830313,-0.10092151,-0.073341504,0.0489247,0.006216404,0.019166114,-0.12324448,0.023716116,-0.14381781,0.1272896,0.0287973,0.046122618,0.03469636,0.10994948,-0.024264323,0.058128875,0.14743811,0.0052230135,0.040181182,0.17708324,0.25449273,0.042435277,0.029823968,1.0473869,0.13290961,0.18687764,0.061131533,-0.044481833,-0.12526737,0.120613985,-0.02838473,0.102509305,0.046709932,0.023152424,-0.031181473,0.04623264,0.039735246,0.42414182,-0.11210458,0.06558695,0.019904353,-0.030770188,0.06049912,-0.91993934,0.2832351,-0.16181979,-0.10441758,-0.6113433,-0.01068873,0.08600566,-0.039104305,-0.059450544,0.022679936,1.257896,-0.54392636,-0.14027973,-0.07273479,0.022611829,0.09797252,0.10290004,0.09596152,0.08697828,0.041759893,0.08120782
P00326,-0.10046554,-0.050236046,-0.11982951,0.2280495,-0.05559866,0.12154406,-0.22150345,-0.10839364,0.55001336,-0.35193935,0.07620749,0.15090922,0.10384142,-0.30011013,0.058311105,-0.10337642,-0.09426806,-0.08425652,0.016724458,-0.13446708,0.21448062,-0.08775858,-0.00046777228,-0.6791232,-0.47085968,0.13112949,-0.12358632,0.27686676,-0.18201768,-0.1034086,-0.10002249,0.19832654,-0.045322016,-0.15181951,0.14033101,-0.06217286,0.43287554,-0.0625982,-0.19960225,0.05887681,0.072482824,0.42538738,0.2436313,0.06131341,-0.24022372,0.12077326,0.8882571,0.05397359,0.13283367,-0.10458902,-0.00848335,0.09840874,-0.4017777,-0.051615167,0.052690316,0.15177701,-0.1761591,-0.35688218,-0.04939236,-0.0841721,0.05193309,0.25811294,-0.1100313,0.20184475,0.477142,-0.06380411,0.008104305,-0.17049281,-0.07327369,0.05770236,-0.2806634,-0.062196154,-0.06345715,-0.08879233,0.082530394,0.092674434,0.05773669,0.44341388,-0.25681433,0.18395011,0.18977433,-0.1076149,-0.031704634,0.23982036,0.13876714,0.061835885,0.016805172,1.2763561,0.11900578,0.32437876,0.0722885,-0.04930343,-0.35009715,0.15393168,0.0146820545,0.42600656,0.09428107,0.046963926,0.018634431,0.099668086,0.32086983,0.24156861,-0.22202085,0.056263506,0.1690469,-0.3518703,0.2602224,-1.1010512,0.17682089,-0.15584718,-0.13381767,-0.5291231,0.16663982,0.21700893,-0.16725028,-0.17769174,0.12227424,1.211634,-0.56423575,-0.34222507,0.25404048,0.030779287,-0.09746653,-0.044587154,-0.2131331,0.19223285,0.005894638,0.19250816
O15360,0.087033026,-0.11747706,-0.14366111,0.04585153,-0.16124132,0.030794356,-0.027543152,-0.23947561,0.46872056,-0.31097507,0.056046356,0.20055103,0.030442115,-0.4659738,0.16523898,0.099452555,-0.1625532,-0.02274707,0.11612149,0.055041954,0.1399789,-0.1754464,0.101199165,-0.56047726,-0.46971,0.16416648,-0.24808358,0.31926697,-0.2667051,-0.053791903,-0.024794728,0.23168771,0.08389915,-0.09168996,0.14643203,0.030418882,0.62388617,0.110470384,0.052354746,-0.0374917,0.02164625,0.28653425,0.028373737,-0.09489891,-0.20353465,0.05224953,1.1540155,0.10848074,0.44947577,-0.04557544,0.027242543,0.014722828,-0.45820916,0.069427684,0.022583734,0.0014491118,-0.1043827,-0.17680457,-0.090988815,0.0050259233,0.0712366,0.06477037,-0.06261502,0.15178469,0.17853072,0.044449873,-0.17635693,-0.117084265,0.089778475,0.20323534,-0.08486023,0.0061405767,-0.15793262,0.08304524,0.0581176,0.025788054,-0.030213851,0.15050708,-0.13642026,0.13584825,0.245794,-0.010522826,0.076760605,0.3027041,0.25443032,-0.18620118,0.053020213,1.1373065,0.14002784,0.113370806,0.07795235,-0.15141967,-0.11757302,0.13575335,0.026609655,0.11325212,-0.14455888,0.11113219,0.05651901,0.118888244,0.0076155923,0.37563926,-0.068005994,-0.0049755443,0.08261743,-0.10163772,0.19848214,-0.96906805,0.33332488,-0.18887202,-0.16172604,-0.56902474,0.05007398,0.20295486,-0.009234462,-0.02643603,0.007985111,1.3927726,-0.49312678,-0.14636385,-0.12763557,0.1031563,0.041867357,-0.046858273,0.065109625,0.038631365,-0.046970636,0.1965242
P01721,-0.122637555,-0.26887745,-0.40422115,0.350046,0.030680656,0.87998796,-0.26820448,-0.10442269,0.51505315,-0.71425116,0.33896756,0.09397103,0.23974243,-0.49571592,-0.050741322,-0.25077373,0.036222827,0.040161856,0.028963337,-0.30324483,0.48993534,-0.3071007,0.042604424,-0.5782583,-0.4692293,0.4762681,-0.2345231,0.34108213,-0.22306582,-0.10332368,-0.31804812,0.29173958,0.034746394,-0.38829342,0.016487539,0.23059464,0.5166936,0.1909517,-0.07734154,0.033023193,0.05652208,0.8862085,0.20524856,0.06289876,-0.31295347,-0.18550435,1.4181046,-0.0521753,0.27918062,0.0029600076,-0.1274876,-0.013299361,-0.67968833,0.18174589,0.0543146,0.20982486,0.10441902,-0.33958724,-0.18392895,0.0056060255,0.03237255,0.09708889,-0.12618905,0.02039662,0.6662076,0.09514843,-0.3679176,-0.19699857,0.03560473,-0.06422158,-0.1590786,0.14100827,-0.19217664,-0.45149183,0.026874788,0.092874974,0.2219134,0.4967211,-0.21313813,-0.0017701685,0.056863613,0.086774185,-0.3781489,0.64347637,0.3924809,-0.09262599,-0.30157593,1.7423376,-0.036583804,0.03768125,0.20135614,-0.11771995,-0.3264979,0.036857218,-0.17799053,0.3732829,-0.23583737,0.025874287,0.09623732,0.24365738,0.17628545,0.23115715,-0.101822674,-0.2648725,0.048297077,-0.42451745,0.3171137,-1.2867447,-0.07386176,-0.3419013,-0.28478664,-0.524402,0.1014346,0.28694308,-0.022753164,-0.09179047,-0.088591814,1.3233775,-0.26912844,-0.3436741,0.11118054,-0.11034994,-0.529703,0.094191216,-0.15311797,0.3493521,0.109044015,0.09659168
Q5JFD7,-0.015153875,0.07736514,-0.27098775,-0.115374625,0.08489088,0.26946753,-0.43168366,-0.20164831,0.3556554,-0.2042792,-0.12511344,0.032041047,-0.114664696,-0.050008025,0.3158612,-0.059901386,0.19162625,-0.0867132,-0.07912219,0.35134614,0.6229491,0.052481968,-0.009389132,-0.27345225,-0.6537805,-0.041116346,-0.065788426,0.22830383,-0.57412785,0.3822534,-0.06828848,-0.099869125,-0.067855395,0.21521264,0.25416705,-0.04916631,0.6747129,0.33004487,-0.24608664,0.094139256,-0.36643085,0.6056838,-0.046634156,0.10602806,-0.20993502,0.07974466,0.9617687,-0.18223886,-0.100871205,-0.2567439,0.2492175,0.63052005,-0.67828494,-0.23591478,-0.29951414,0.15117316,-0.3148345,-0.33669218,0.30542454,-0.081140876,-0.08209096,0.04433586,0.24991012,-0.13984637,0.2606735,-0.096274056,-0.0389179,0.00728176,0.11847431,-0.028710196,-0.0055329897,-0.15748192,-0.25659597,-0.29113963,-0.06280413,0.13167424,-0.031075366,0.25908455,0.0033293068,0.3140943,0.29716414,-0.13181424,0.3590703,0.29097375,0.04199179,0.1267618,0.055511225,0.99841195,0.35072508,-0.07197536,-0.2647008,-0.024036556,-0.14906298,0.10301387,-0.058246795,0.2793359,-0.11340978,-0.48366117,-0.3558786,-0.18514569,-0.03415201,0.22005497,0.15215835,0.1583001,-0.20609234,-0.13743816,0.45250836,-0.90067536,0.21317716,0.24108768,0.04133215,-0.9012995,-0.1790672,0.23110235,-0.4575808,-0.013052414,0.1471018,1.1825403,-0.80861396,-0.27949265,-0.14276321,-0.25924492,0.10302049,0.18312603,0.10931805,-0.20087348,-0.07751656,-0.0081510125
P11574,0.13115843,-0.14532547,-0.04671577,-0.13199154,-0.21433587,0.20456399,-0.20193134,-0.017107263,0.26084784,-0.2381391,0.073276475,0.0021168813,-0.1062585,-0.55584484,0.24388869,-0.13253699,-0.022096356,0.01116813,0.044248413,0.09971994,0.09845309,-0.12534891,0.046792783,-0.63683486,-0.69527924,0.14793515,-0.27297103,0.27364716,-0.47915187,-0.0016552694,0.020519314,0.21757898,-0.048305042,0.0972284,0.1989354,0.045481503,0.5154695,0.2130924,0.07479662,-0.30740488,-0.37926885,0.3113452,-0.10425621,-0.022546764,-0.22265667,0.03625366,1.1426511,0.074964374,0.09815118,-0.020014606,0.17488268,0.16546431,-0.5747295,0.29728308,0.04421982,-0.08059042,-0.04568202,-0.0963034,-0.09338099,-0.124763235,-0.009834275,-0.0006576907,-0.11979021,0.08618319,0.010667019,-0.0709618,-0.08194459,0.17528094,0.3084161,-0.14206675,-0.13291708,-0.04488022,0.061269656,0.1956329,-0.0133448765,0.104062825,-0.041869804,0.12510738,-0.06982491,0.008002272,0.18281756,0.06504685,-0.015254639,0.17609271,0.41387236,-0.0046468005,0.09100709,0.89463806,0.2171124,0.21492215,0.2228011,-0.023069937,-0.03563723,0.11345225,0.05387187,0.09353058,-0.036782585,-0.070743784,0.08566324,-0.18177894,0.13293278,0.44282758,-0.21443672,-0.13974977,-0.10988644,0.06912929,0.0065498017,-1.0117636,0.21802698,-0.3038208,-0.11566678,-0.6036443,-0.14925075,-0.022178967,0.119915426,-0.031895906,-0.080919586,1.4144228,-0.34372896,-0.16573577,-0.061767187,-0.033513073,0.12032151,0.1131461,0.037456177,0.12370523,-0.020941827,0.20115824
O14544,0.16067374,-0.027467782,0.124119915,-0.11236117,-0.2873778,-0.026696464,0.07271462,-0.0068309554,0.5156569,-0.23954119,0.07746246,0.054459054,0.0866861,-0.5440829,0.19963153,-0.09744527,-0.12045849,0.1620639,0.0073315767,-0.044677556,0.023357721,-0.14840767,0.0634949,-0.5786188,-0.64576775,0.12218193,-0.21053052,0.16311617,-0.46405497,-0.08933467,-0.1423034,0.13935369,0.1298879,-0.003650517,0.16863275,-0.13702357,0.36088097,0.011523419,0.079130314,-0.038116284,0.20134866,0.13728897,-0.21202677,-0.03734455,-0.27855194,0.18921351,0.9377422,0.24443947,0.13712004,0.005246376,0.13976361,0.0991096,-0.16873562,0.18208252,0.10269361,0.0960542,0.07798655,-0.10952907,0.050435644,-0.11999751,0.0126569,0.30283043,0.029409805,0.068160914,0.11204233,-0.047509734,-0.10136805,0.14659129,0.19780433,-0.022214085,-0.037864015,0.11596336,0.10973158,0.3367543,-0.0053182044,0.01163625,0.0052963495,0.13441275,-0.30537823,0.001501274,0.31354278,0.024161011,0.1366656,0.050246697,0.32196358,-0.26485202,0.14301373,0.8279643,0.28666803,0.14376312,0.21254033,-0.07197524,-0.09113532,0.019695213,0.14160378,0.0705009,0.022909373,0.13270678,-0.19806056,0.0037419896,-0.02525486,0.4733375,-0.26584047,0.117599525,0.09590688,0.010202338,-0.057923485,-1.0158266,0.26578215,-0.049390525,-0.024797013,-0.6195511,-0.03532871,0.12189778,0.08753663,0.14839889,0.13394594,1.5591472,-0.38729075,-0.12373965,-0.38048252,0.16584004,0.09182295,-0.026038444,0.18669654,0.08369016,0.010507395,0.171894
P32189,0.05400773,-0.06408758,-0.18036997,0.0041355873,-0.1703573,0.28745624,-0.33070073,-0.28713793,0.3222045,-0.3415145,-0.05487791,0.08899797,-0.060667407,-0.13356087,0.24744864,-0.120948605,-0.28030303,0.042356186,0.19075759,-0.3018648,0.32675758,-0.2171669,-0.07260432,-0.5474345,-0.67923063,-0.019639084,-0.15174785,0.2562044,-0.345732,0.11191895,-0.035745062,0.11058007,0.08197034,-0.008087789,0.089783564,-0.06646743,0.7867628,0.019589067,-0.062205132,-0.12324645,-0.14084566,0.5189957,-0.12815347,0.13799807,-0.45462868,-0.038106315,1.2331626,0.09139115,0.34687904,0.14856793,0.080354996,0.13810267,-0.4432618,-0.16702707,0.06928068,0.05907752,-0.19922344,-0.22011985,0.015755879,-0.08014864,0.046292517,0.1487303,-0.1289059,0.04492404,0.14398755,-0.1475158,0.021599676,0.05877605,0.16480719,0.0945103,-0.08779829,-0.12910195,0.102868356,0.032615576,-0.17820375,-0.06109943,0.048443165,0.073188424,-0.05060691,-0.0034678963,0.2998972,0.013289669,-0.020385142,0.3575503,0.2156224,-0.037536085,0.17240724,0.95966595,0.21522355,0.33329684,-0.055030007,-0.04574244,-0.08443938,0.16864097,-0.039808128,-0.01084809,0.05278098,0.018082725,-0.08686221,0.026543995,0.059694428,0.3117498,0.03420188,-0.061864525,-0.093573526,-0.082583405,0.18895201,-0.98184425,0.45148328,-0.16780785,-0.1886865,-0.67534894,-0.028449161,0.16785513,-0.00068721815,0.04502008,0.013697887,1.2762089,-0.59504735,-0.2863607,-0.12728252,-0.0166072,0.14948384,0.18222417,-0.03932674,-0.08139027,-0.06038127,0.06254371
P06744,0.023365064,-0.14828469,-0.06594181,-0.16132715,-0.14599389,0.15292235,-0.34931746,-0.0928359,0.34784195,-0.044565164,0.024630422,0.050197434,0.17897429,-0.38636926,0.031891085,0.020983875,0.035328336,-0.08764042,0.011924794,-0.0077599185,0.3338125,-0.08137031,0.0016260013,-0.6949658,-0.5913453,0.060377367,0.06505562,-0.016513353,-0.3421142,-0.04894756,0.086769745,-0.11069485,0.12365924,-0.0832452,-0.15092853,0.064554915,0.46803522,0.073275946,-0.031736236,0.049874373,-0.0015031755,0.35677046,-0.0643556,0.04043684,-0.33881348,-0.14983389,0.9809772,0.06352343,0.003958362,-0.072837174,0.0106736235,0.084060945,-0.22823028,-0.07154001,0.004527199,0.032157786,0.03229334,-0.29516917,0.09168779,-0.106315814,-0.08528306,-0.0043928265,-0.052537657,-0.010735691,0.15279156,-0.0992271,0.0062832916,0.09397189,-0.10506712,-0.032703243,-0.07867676,-0.02386366,0.08505823,0.038547438,0.0024862736,0.034785204,0.14702919,0.014332762,0.1733786,0.1104779,0.18263832,-0.13432775,0.07418983,0.21928255,0.3367277,-0.04822252,-0.03136939,0.88002986,0.3359313,0.32986066,0.11835412,-0.015968487,-0.12956958,-0.026975285,-0.018830942,0.11616953,0.07018421,-0.06654303,0.08163879,-0.08855535,0.029556176,0.557687,-0.00089925824,-0.004210101,-0.26094776,-0.028648425,-0.022196684,-0.91687644,0.20460597,-0.011021708,-0.3226777,-0.6677301,-0.026851395,-0.040061068,-0.13448438,-0.09249334,0.07616581,1.302087,-0.576153,-0.031007767,-0.17873755,0.109525844,0.28210908,0.18256494,0.13140321,0.032144416,-0.107599474,0.056216657
P01859,0.057768896,-0.50044525,-0.39693385,0.1319238,0.3009908,0.9522205,-0.5698857,-0.034969084,0.6421403,-0.44123092,0.24854372,-0.23119237,0.052673995,-0.35652608,-0.09310332,0.2971869,0.0040092915,-0.36062434,0.17342733,-0.22515997,0.64816594,-0.30904755,-0.4456535,-0.42237842,-0.6163405,0.10374651,-0.092736736,0.063588805,-0.158633,-0.118553996,-0.2767931,0.16997471,0.23447007,-0.37002823,-0.46375287,0.26062295,0.6687242,0.12170335,0.2956891,-0.103846066,-0.44076407,1.112217,0.24289423,-0.084811024,-0.19776237,-0.36879018,1.608407,-0.06297667,0.32927668,-0.0728994,-0.38549492,0.134418,-0.95488995,-0.043345705,-0.23832116,0.10221751,0.17153063,-0.27105552,-0.0098854825,0.24194273,0.042119265,-0.05447366,0.027189862,-0.54828614,0.596544,-0.11856129,-0.15405174,0.19012055,-0.4354549,-0.16628292,-0.4265637,-0.07526407,-0.16155848,-0.31986493,-0.0195688,-0.028331086,0.123166725,0.45797604,0.21918395,0.20823154,0.17945705,-0.02320157,-0.1524969,0.65545887,0.25599664,0.37929323,-0.23452109,1.3875535,0.14781263,0.33682108,-0.29904512,-0.53217006,-0.20810123,0.17843038,-0.33436862,0.09329328,-0.1657604,0.053578623,0.11435379,0.045206223,0.007990129,0.42894408,-0.047504224,-0.41999894,0.03543949,-0.46332574,-0.029083766,-1.0399208,0.51913446,-0.21626312,-0.5375185,-1.2239828,0.23246261,-0.42580464,0.36107737,-0.15704925,0.06381655,1.4251311,-0.8503386,-0.36398652,0.48574236,-0.0022598691,-0.40402603,-0.17878799,0.1876961,-0.13267674,-0.003443133,0.19242498
